gene_id,lascID,geneName,tx_id,tx_name,nexon,tx_len
maker-000438F-est_gff_StringTie-gene-1.1,LASC020383,faah2_15,41992,maker-000438F-est_gff_StringTie-gene-1.1-mRNA-2,8,1699
maker-000438F-est_gff_StringTie-gene-1.1,LASC020383,faah2_15,41993,maker-000438F-est_gff_StringTie-gene-1.1-mRNA-1,9,1704
maker-000438F-est_gff_StringTie-gene-1.0,LASC020384,faah2b_2,41982,maker-000438F-est_gff_StringTie-gene-1.0-mRNA-1,8,2687
maker-000438F-est_gff_StringTie-gene-1.0,LASC020384,faah2b_2,41983,maker-000438F-est_gff_StringTie-gene-1.0-mRNA-2,8,2532
maker-000438F-est_gff_StringTie-gene-1.0,LASC020384,faah2b_2,41984,maker-000438F-est_gff_StringTie-gene-1.0-mRNA-3,7,2477
augustus_masked-000438F-processed-gene-1.5,LASC020385,ago4_3,41994,augustus_masked-000438F-processed-gene-1.5-mRNA-1,2,1140
evm-000438F-processed-gene-2.7,LASC020386,septin9,41985,evm-000438F-processed-gene-2.7-mRNA-1,11,3636
maker-000438F-exonerate_protein2genome-gene-2.2,LASC020387,foxk1,41995,maker-000438F-exonerate_protein2genome-gene-2.2-mRNA-1,7,6899
maker-000438F-exonerate_protein2genome-gene-2.1,LASC020388,eif3-s7,41986,maker-000438F-exonerate_protein2genome-gene-2.1-mRNA-2,13,1738
maker-000438F-exonerate_protein2genome-gene-2.1,LASC020388,eif3-s7,41987,maker-000438F-exonerate_protein2genome-gene-2.1-mRNA-3,12,1672
maker-000438F-exonerate_protein2genome-gene-2.1,LASC020388,eif3-s7,41988,maker-000438F-exonerate_protein2genome-gene-2.1-mRNA-1,15,1978
evm-000438F-processed-gene-3.3,LASC020389,mif4gda,41989,evm-000438F-processed-gene-3.3-mRNA-1,8,4482
maker-000438F-augustus-gene-4.1,LASC020390,rab26_rab37,41996,maker-000438F-augustus-gene-4.1-mRNA-4,8,11510
maker-000438F-augustus-gene-4.1,LASC020390,rab26_rab37,41997,maker-000438F-augustus-gene-4.1-mRNA-1,10,1800
maker-000438F-augustus-gene-4.1,LASC020390,rab26_rab37,41998,maker-000438F-augustus-gene-4.1-mRNA-2,9,11557
maker-000438F-augustus-gene-4.1,LASC020390,rab26_rab37,41999,maker-000438F-augustus-gene-4.1-mRNA-3,9,1755
maker-000438F-augustus-gene-4.1,LASC020390,rab26_rab37,42000,maker-000438F-augustus-gene-4.1-mRNA-6,8,11209
maker-000438F-augustus-gene-4.1,LASC020390,rab26_rab37,42001,maker-000438F-augustus-gene-4.1-mRNA-5,8,11456
maker-000438F-augustus-gene-4.1,LASC020390,rab26_rab37,42002,maker-000438F-augustus-gene-4.1-mRNA-7,5,659
maker-000669F-est_gff_StringTie-gene-0.2,LASC022379,LASC022379,46098,maker-000669F-est_gff_StringTie-gene-0.2-mRNA-1,3,993
evm-000431F-processed-gene-1.11,LASC020297,rars2,41815,evm-000431F-processed-gene-1.11-mRNA-1,19,2128
maker-000431F-est_gff_StringTie-gene-1.2,LASC020298,LASC020298,41816,maker-000431F-est_gff_StringTie-gene-1.2-mRNA-1,3,2176
maker-000431F-est_gff_StringTie-gene-1.4,LASC020299,LASC020299,41817,maker-000431F-est_gff_StringTie-gene-1.4-mRNA-1,2,225
evm-000431F-processed-gene-1.14,LASC020300,LASC020300,41818,evm-000431F-processed-gene-1.14-mRNA-1,7,1419
maker-000431F-est_gff_StringTie-gene-1.5,LASC020301,slc18b1_4,41835,maker-000431F-est_gff_StringTie-gene-1.5-mRNA-2,15,5416
maker-000431F-est_gff_StringTie-gene-1.5,LASC020301,slc18b1_4,41836,maker-000431F-est_gff_StringTie-gene-1.5-mRNA-1,16,3044
maker-000431F-est_gff_StringTie-gene-1.6,LASC020302,slc18b1_7,41837,maker-000431F-est_gff_StringTie-gene-1.6-mRNA-5,15,9276
maker-000431F-est_gff_StringTie-gene-1.6,LASC020302,slc18b1_7,41838,maker-000431F-est_gff_StringTie-gene-1.6-mRNA-3,15,9380
maker-000431F-est_gff_StringTie-gene-1.6,LASC020302,slc18b1_7,41839,maker-000431F-est_gff_StringTie-gene-1.6-mRNA-2,16,9403
maker-000431F-est_gff_StringTie-gene-1.6,LASC020302,slc18b1_7,41840,maker-000431F-est_gff_StringTie-gene-1.6-mRNA-6,15,9267
maker-000431F-est_gff_StringTie-gene-1.6,LASC020302,slc18b1_7,41841,maker-000431F-est_gff_StringTie-gene-1.6-mRNA-1,16,9434
maker-000431F-est_gff_StringTie-gene-1.6,LASC020302,slc18b1_7,41842,maker-000431F-est_gff_StringTie-gene-1.6-mRNA-4,15,9313
maker-000431F-est_gff_StringTie-gene-2.0,LASC020303,rpn2,41819,maker-000431F-est_gff_StringTie-gene-2.0-mRNA-2,18,2255
maker-000431F-est_gff_StringTie-gene-2.0,LASC020303,rpn2,41820,maker-000431F-est_gff_StringTie-gene-2.0-mRNA-1,18,2311
maker-000431F-est_gff_StringTie-gene-2.2,LASC020304,archease,41843,maker-000431F-est_gff_StringTie-gene-2.2-mRNA-3,8,664
maker-000431F-est_gff_StringTie-gene-2.2,LASC020304,archease,41844,maker-000431F-est_gff_StringTie-gene-2.2-mRNA-2,8,691
maker-000431F-est_gff_StringTie-gene-2.2,LASC020304,archease,41845,maker-000431F-est_gff_StringTie-gene-2.2-mRNA-1,8,1289
maker-000431F-est_gff_StringTie-gene-2.2,LASC020304,archease,41846,maker-000431F-est_gff_StringTie-gene-2.2-mRNA-4,6,1253
maker-000431F-est_gff_StringTie-gene-2.3,LASC020305,LASC020305,41847,maker-000431F-est_gff_StringTie-gene-2.3-mRNA-1,2,324
maker-000431F-est_gff_StringTie-gene-2.1,LASC020306,ttpal_2,41821,maker-000431F-est_gff_StringTie-gene-2.1-mRNA-3,7,690
maker-000431F-est_gff_StringTie-gene-2.1,LASC020306,ttpal_2,41822,maker-000431F-est_gff_StringTie-gene-2.1-mRNA-7,6,648
maker-000431F-est_gff_StringTie-gene-2.1,LASC020306,ttpal_2,41823,maker-000431F-est_gff_StringTie-gene-2.1-mRNA-4,7,416
maker-000431F-est_gff_StringTie-gene-2.1,LASC020306,ttpal_2,41824,maker-000431F-est_gff_StringTie-gene-2.1-mRNA-1,11,1315
maker-000431F-est_gff_StringTie-gene-2.1,LASC020306,ttpal_2,41825,maker-000431F-est_gff_StringTie-gene-2.1-mRNA-2,7,1314
maker-000431F-est_gff_StringTie-gene-2.1,LASC020306,ttpal_2,41826,maker-000431F-est_gff_StringTie-gene-2.1-mRNA-5,6,1264
maker-000431F-est_gff_StringTie-gene-2.1,LASC020306,ttpal_2,41827,maker-000431F-est_gff_StringTie-gene-2.1-mRNA-6,6,1252
maker-000431F-est_gff_StringTie-gene-4.2,LASC020307,rlbp1_ttpal_2,41828,maker-000431F-est_gff_StringTie-gene-4.2-mRNA-3,6,1111
maker-000431F-est_gff_StringTie-gene-4.2,LASC020307,rlbp1_ttpal_2,41829,maker-000431F-est_gff_StringTie-gene-4.2-mRNA-4,5,917
maker-000431F-est_gff_StringTie-gene-4.2,LASC020307,rlbp1_ttpal_2,41830,maker-000431F-est_gff_StringTie-gene-4.2-mRNA-2,6,1235
maker-000431F-est_gff_StringTie-gene-4.2,LASC020307,rlbp1_ttpal_2,41831,maker-000431F-est_gff_StringTie-gene-4.2-mRNA-1,7,1241
maker-000431F-est_gff_StringTie-gene-4.3,LASC020308,elovl7_12,41832,maker-000431F-est_gff_StringTie-gene-4.3-mRNA-1,7,1159
maker-000431F-est_gff_StringTie-gene-4.5,LASC020309,ttpa_3,41848,maker-000431F-est_gff_StringTie-gene-4.5-mRNA-4,5,1867
maker-000431F-est_gff_StringTie-gene-4.5,LASC020309,ttpa_3,41849,maker-000431F-est_gff_StringTie-gene-4.5-mRNA-5,5,1832
maker-000431F-est_gff_StringTie-gene-4.5,LASC020309,ttpa_3,41850,maker-000431F-est_gff_StringTie-gene-4.5-mRNA-1,6,2236
maker-000431F-est_gff_StringTie-gene-4.5,LASC020309,ttpa_3,41851,maker-000431F-est_gff_StringTie-gene-4.5-mRNA-2,5,2136
maker-000431F-est_gff_StringTie-gene-4.5,LASC020309,ttpa_3,41852,maker-000431F-est_gff_StringTie-gene-4.5-mRNA-3,5,1993
maker-000431F-est_gff_StringTie-gene-4.5,LASC020309,ttpa_3,41853,maker-000431F-est_gff_StringTie-gene-4.5-mRNA-6,4,1893
maker-000431F-est_gff_StringTie-gene-4.6,LASC020310,ttpal_17,41854,maker-000431F-est_gff_StringTie-gene-4.6-mRNA-7,2,371
maker-000431F-est_gff_StringTie-gene-4.6,LASC020310,ttpal_17,41855,maker-000431F-est_gff_StringTie-gene-4.6-mRNA-3,5,924
maker-000431F-est_gff_StringTie-gene-4.6,LASC020310,ttpal_17,41856,maker-000431F-est_gff_StringTie-gene-4.6-mRNA-5,5,897
maker-000431F-est_gff_StringTie-gene-4.6,LASC020310,ttpal_17,41857,maker-000431F-est_gff_StringTie-gene-4.6-mRNA-1,6,1159
maker-000431F-est_gff_StringTie-gene-4.6,LASC020310,ttpal_17,41858,maker-000431F-est_gff_StringTie-gene-4.6-mRNA-2,5,961
maker-000431F-est_gff_StringTie-gene-4.6,LASC020310,ttpal_17,41859,maker-000431F-est_gff_StringTie-gene-4.6-mRNA-4,5,909
maker-000431F-est_gff_StringTie-gene-4.6,LASC020310,ttpal_17,41860,maker-000431F-est_gff_StringTie-gene-4.6-mRNA-6,4,843
evm-000431F-processed-gene-4.0,LASC020311,LASC020311,41833,evm-000431F-processed-gene-4.0-mRNA-1,11,5444
augustus_masked-000431F-processed-gene-4.12,LASC020312,alkbh2_80,41834,augustus_masked-000431F-processed-gene-4.12-mRNA-1,1,594
maker-000235F-exonerate_protein2genome-gene-0.0,LASC015420,pglyrp3,31828,maker-000235F-exonerate_protein2genome-gene-0.0-mRNA-1,6,806
maker-000235F-exonerate_protein2genome-gene-1.1,LASC015421,pglyrp1_pglyrp3,31829,maker-000235F-exonerate_protein2genome-gene-1.1-mRNA-2,5,878
maker-000235F-exonerate_protein2genome-gene-1.1,LASC015421,pglyrp1_pglyrp3,31830,maker-000235F-exonerate_protein2genome-gene-1.1-mRNA-3,3,612
maker-000235F-exonerate_protein2genome-gene-1.1,LASC015421,pglyrp1_pglyrp3,31831,maker-000235F-exonerate_protein2genome-gene-1.1-mRNA-1,5,973
maker-000235F-exonerate_protein2genome-gene-1.0,LASC015422,pacsin1_pacsin1b,31818,maker-000235F-exonerate_protein2genome-gene-1.0-mRNA-2,6,1677
maker-000235F-exonerate_protein2genome-gene-1.0,LASC015422,pacsin1_pacsin1b,31819,maker-000235F-exonerate_protein2genome-gene-1.0-mRNA-1,11,7117
maker-000235F-est_gff_StringTie-gene-2.1,LASC015423,xpc,31832,maker-000235F-est_gff_StringTie-gene-2.1-mRNA-1,8,4149
maker-000235F-est_gff_StringTie-gene-2.1,LASC015423,xpc,31833,maker-000235F-est_gff_StringTie-gene-2.1-mRNA-2,7,3980
maker-000235F-est_gff_StringTie-gene-2.1,LASC015423,xpc,31834,maker-000235F-est_gff_StringTie-gene-2.1-mRNA-3,4,3128
maker-000235F-est_gff_StringTie-gene-2.0,LASC015424,fktn_2,31820,maker-000235F-est_gff_StringTie-gene-2.0-mRNA-2,8,1956
maker-000235F-est_gff_StringTie-gene-2.0,LASC015424,fktn_2,31821,maker-000235F-est_gff_StringTie-gene-2.0-mRNA-1,9,1734
maker-000235F-est_gff_StringTie-gene-3.1,LASC015425,LASC015425,31822,maker-000235F-est_gff_StringTie-gene-3.1-mRNA-1,2,463
maker-000235F-augustus-gene-5.0,LASC015426,LASC015426,31835,maker-000235F-augustus-gene-5.0-mRNA-1,3,4071
maker-000235F-est_gff_StringTie-gene-6.0,LASC015427,gem,31823,maker-000235F-est_gff_StringTie-gene-6.0-mRNA-1,4,2785
maker-000235F-est_gff_StringTie-gene-7.0,LASC015428,LASC015428,31824,maker-000235F-est_gff_StringTie-gene-7.0-mRNA-1,2,290
evm-000235F-processed-gene-7.0,LASC015429,tl_5,31825,evm-000235F-processed-gene-7.0-mRNA-1,13,4909
maker-000235F-est_gff_StringTie-gene-9.0,LASC015430,calcrl_calcrla,31836,maker-000235F-est_gff_StringTie-gene-9.0-mRNA-1,15,3195
maker-000235F-est_gff_StringTie-gene-9.0,LASC015430,calcrl_calcrla,31837,maker-000235F-est_gff_StringTie-gene-9.0-mRNA-2,15,3166
maker-000235F-est_gff_StringTie-gene-9.0,LASC015430,calcrl_calcrla,31838,maker-000235F-est_gff_StringTie-gene-9.0-mRNA-3,14,3031
maker-000235F-est_gff_StringTie-gene-9.0,LASC015430,calcrl_calcrla,31839,maker-000235F-est_gff_StringTie-gene-9.0-mRNA-4,9,1824
augustus_masked-000235F-processed-gene-12.26,LASC015431,pgbd4_6,31840,augustus_masked-000235F-processed-gene-12.26-mRNA-1,1,291
maker-000235F-exonerate_protein2genome-gene-12.1,LASC015432,tmem203,31826,maker-000235F-exonerate_protein2genome-gene-12.1-mRNA-1,1,405
augustus_masked-000235F-processed-gene-12.29,LASC015433,znf599,31841,augustus_masked-000235F-processed-gene-12.29-mRNA-1,1,756
augustus_masked-000235F-processed-gene-12.41,LASC015434,alkbh2_44,31842,augustus_masked-000235F-processed-gene-12.41-mRNA-1,1,594
augustus_masked-000235F-processed-gene-12.11,LASC015435,alkbh2_173,31827,augustus_masked-000235F-processed-gene-12.11-mRNA-1,1,594
maker-001008F-est_gff_StringTie-gene-0.0,LASC022714,wdr74_2,46720,maker-001008F-est_gff_StringTie-gene-0.0-mRNA-1,9,1300
maker-001008F-est_gff_StringTie-gene-0.0,LASC022714,wdr74_2,46721,maker-001008F-est_gff_StringTie-gene-0.0-mRNA-2,8,1636
maker-000215F-est_gff_StringTie-gene-0.2,LASC014680,brd8,30233,maker-000215F-est_gff_StringTie-gene-0.2-mRNA-1,26,6092
maker-000215F-est_gff_StringTie-gene-0.2,LASC014680,brd8,30234,maker-000215F-est_gff_StringTie-gene-0.2-mRNA-2,20,5063
maker-000215F-exonerate_protein2genome-gene-0.1,LASC014681,smim30,30278,maker-000215F-exonerate_protein2genome-gene-0.1-mRNA-1,1,165
maker-000215F-augustus-gene-0.2,LASC014682,agxt,30235,maker-000215F-augustus-gene-0.2-mRNA-1,11,2875
maker-000215F-est_gff_StringTie-gene-1.1,LASC014683,stam,30279,maker-000215F-est_gff_StringTie-gene-1.1-mRNA-1,11,3797
maker-000215F-est_gff_StringTie-gene-1.0,LASC014684,LASC014684,30236,maker-000215F-est_gff_StringTie-gene-1.0-mRNA-1,2,214
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30237,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-2,10,2231
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30238,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-8,7,1909
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30239,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-5,9,2205
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30240,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-1,10,2908
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30241,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-3,9,2872
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30242,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-4,9,2793
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30243,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-6,8,2676
maker-000215F-est_gff_StringTie-gene-2.1,LASC014685,ehf,30244,maker-000215F-est_gff_StringTie-gene-2.1-mRNA-7,8,2187
maker-000215F-est_gff_StringTie-gene-2.6,LASC014686,sult1a4,30280,maker-000215F-est_gff_StringTie-gene-2.6-mRNA-1,6,3284
maker-000215F-est_gff_StringTie-gene-2.6,LASC014686,sult1a4,30281,maker-000215F-est_gff_StringTie-gene-2.6-mRNA-2,6,2493
maker-000215F-est_gff_StringTie-gene-2.2,LASC014687,tigar,30245,maker-000215F-est_gff_StringTie-gene-2.2-mRNA-2,6,10041
maker-000215F-est_gff_StringTie-gene-2.2,LASC014687,tigar,30246,maker-000215F-est_gff_StringTie-gene-2.2-mRNA-1,6,10165
maker-000215F-exonerate_protein2genome-gene-2.0,LASC014688,alkbh2_261,30282,maker-000215F-exonerate_protein2genome-gene-2.0-mRNA-1,1,522
maker-000215F-est_gff_StringTie-gene-2.3,LASC014689,gm2a_2,30247,maker-000215F-est_gff_StringTie-gene-2.3-mRNA-1,5,768
maker-000215F-est_gff_StringTie-gene-2.3,LASC014689,gm2a_2,30248,maker-000215F-est_gff_StringTie-gene-2.3-mRNA-3,4,569
maker-000215F-est_gff_StringTie-gene-2.3,LASC014689,gm2a_2,30249,maker-000215F-est_gff_StringTie-gene-2.3-mRNA-2,5,707
maker-000215F-est_gff_StringTie-gene-2.4,LASC014690,LASC014690,30250,maker-000215F-est_gff_StringTie-gene-2.4-mRNA-1,4,1076
maker-000215F-est_gff_StringTie-gene-2.5,LASC014691,LASC014691,30251,maker-000215F-est_gff_StringTie-gene-2.5-mRNA-2,4,917
maker-000215F-est_gff_StringTie-gene-2.5,LASC014691,LASC014691,30252,maker-000215F-est_gff_StringTie-gene-2.5-mRNA-1,5,838
evm-000215F-processed-gene-3.0,LASC014692,acac,30283,evm-000215F-processed-gene-3.0-mRNA-1,53,10375
maker-000215F-est_gff_StringTie-gene-3.0,LASC014693,LASC014693,30253,maker-000215F-est_gff_StringTie-gene-3.0-mRNA-2,2,336
maker-000215F-est_gff_StringTie-gene-3.0,LASC014693,LASC014693,30254,maker-000215F-est_gff_StringTie-gene-3.0-mRNA-1,2,362
evm-000215F-processed-gene-4.1,LASC014694,lipf_2,30284,evm-000215F-processed-gene-4.1-mRNA-1,11,2045
evm-000215F-processed-gene-4.0,LASC014695,lipf,30285,evm-000215F-processed-gene-4.0-mRNA-1,11,2794
maker-000215F-est_gff_StringTie-gene-4.2,LASC014696,LASC014696,30255,maker-000215F-est_gff_StringTie-gene-4.2-mRNA-1,2,205
maker-000215F-exonerate_protein2genome-gene-4.1,LASC014697,adipor_2,30286,maker-000215F-exonerate_protein2genome-gene-4.1-mRNA-2,5,837
maker-000215F-exonerate_protein2genome-gene-4.1,LASC014697,adipor_2,30287,maker-000215F-exonerate_protein2genome-gene-4.1-mRNA-1,5,864
maker-000215F-est_gff_StringTie-gene-5.0,LASC014698,LASC014698,30256,maker-000215F-est_gff_StringTie-gene-5.0-mRNA-2,2,5820
maker-000215F-est_gff_StringTie-gene-5.0,LASC014698,LASC014698,30257,maker-000215F-est_gff_StringTie-gene-5.0-mRNA-1,2,5855
maker-000215F-est_gff_StringTie-gene-5.1,LASC014699,ninj2_2,30288,maker-000215F-est_gff_StringTie-gene-5.1-mRNA-1,4,1133
maker-000215F-est_gff_StringTie-gene-5.1,LASC014699,ninj2_2,30289,maker-000215F-est_gff_StringTie-gene-5.1-mRNA-2,4,1094
maker-000215F-est_gff_StringTie-gene-6.4,LASC014700,ninj1_3,30290,maker-000215F-est_gff_StringTie-gene-6.4-mRNA-1,3,828
maker-000215F-est_gff_StringTie-gene-6.1,LASC014701,dnajc22,30258,maker-000215F-est_gff_StringTie-gene-6.1-mRNA-1,3,2722
maker-000215F-exonerate_protein2genome-gene-6.0,LASC014702,vps26b_vps26bl,30291,maker-000215F-exonerate_protein2genome-gene-6.0-mRNA-2,5,3259
maker-000215F-exonerate_protein2genome-gene-6.0,LASC014702,vps26b_vps26bl,30292,maker-000215F-exonerate_protein2genome-gene-6.0-mRNA-1,9,3790
maker-000215F-est_gff_StringTie-gene-6.2,LASC014703,arl3_2,30259,maker-000215F-est_gff_StringTie-gene-6.2-mRNA-4,2,385
maker-000215F-est_gff_StringTie-gene-6.2,LASC014703,arl3_2,30260,maker-000215F-est_gff_StringTie-gene-6.2-mRNA-1,4,9866
maker-000215F-est_gff_StringTie-gene-6.2,LASC014703,arl3_2,30261,maker-000215F-est_gff_StringTie-gene-6.2-mRNA-2,4,9761
maker-000215F-est_gff_StringTie-gene-6.2,LASC014703,arl3_2,30262,maker-000215F-est_gff_StringTie-gene-6.2-mRNA-3,4,9680
maker-000215F-est_gff_StringTie-gene-6.3,LASC014704,LASC014704,30263,maker-000215F-est_gff_StringTie-gene-6.3-mRNA-1,2,257
maker-000215F-exonerate_protein2genome-gene-8.2,LASC014705,ctnnd2,30264,maker-000215F-exonerate_protein2genome-gene-8.2-mRNA-1,21,5690
maker-000215F-est_gff_StringTie-gene-8.1,LASC014706,LASC014706,30265,maker-000215F-est_gff_StringTie-gene-8.1-mRNA-1,3,1506
maker-000215F-est_gff_StringTie-gene-10.1,LASC014707,LASC014707,30293,maker-000215F-est_gff_StringTie-gene-10.1-mRNA-1,14,13901
maker-000215F-est_gff_StringTie-gene-10.1,LASC014707,LASC014707,30294,maker-000215F-est_gff_StringTie-gene-10.1-mRNA-2,14,13805
maker-000215F-est_gff_StringTie-gene-10.1,LASC014707,LASC014707,30295,maker-000215F-est_gff_StringTie-gene-10.1-mRNA-3,14,1458
maker-000215F-est_gff_StringTie-gene-9.0,LASC014708,pdzrn4,30266,maker-000215F-est_gff_StringTie-gene-9.0-mRNA-1,10,5028
maker-000215F-est_gff_StringTie-gene-9.0,LASC014708,pdzrn4,30267,maker-000215F-est_gff_StringTie-gene-9.0-mRNA-3,9,4867
maker-000215F-est_gff_StringTie-gene-9.0,LASC014708,pdzrn4,30268,maker-000215F-est_gff_StringTie-gene-9.0-mRNA-2,9,4967
maker-000215F-est_gff_StringTie-gene-9.0,LASC014708,pdzrn4,30269,maker-000215F-est_gff_StringTie-gene-9.0-mRNA-4,8,4949
maker-000215F-est_gff_StringTie-gene-10.0,LASC014709,rad54l2,30270,maker-000215F-est_gff_StringTie-gene-10.0-mRNA-1,23,17241
maker-000215F-augustus-gene-11.14,LASC014710,anks1b_2,30296,maker-000215F-augustus-gene-11.14-mRNA-1,20,12140
maker-000215F-augustus-gene-11.14,LASC014710,anks1b_2,30297,maker-000215F-augustus-gene-11.14-mRNA-3,19,19846
maker-000215F-augustus-gene-11.14,LASC014710,anks1b_2,30298,maker-000215F-augustus-gene-11.14-mRNA-2,20,7547
maker-000215F-est_gff_StringTie-gene-11.1,LASC014711,LASC014711,30271,maker-000215F-est_gff_StringTie-gene-11.1-mRNA-1,2,1565
evm-000215F-processed-gene-12.9,LASC014712,atl2,30272,evm-000215F-processed-gene-12.9-mRNA-1,16,2512
maker-000215F-est_gff_StringTie-gene-12.1,LASC014713,smox,30299,maker-000215F-est_gff_StringTie-gene-12.1-mRNA-1,13,4133
maker-000215F-est_gff_StringTie-gene-12.1,LASC014713,smox,30300,maker-000215F-est_gff_StringTie-gene-12.1-mRNA-4,12,4115
maker-000215F-est_gff_StringTie-gene-12.1,LASC014713,smox,30301,maker-000215F-est_gff_StringTie-gene-12.1-mRNA-2,13,4035
maker-000215F-est_gff_StringTie-gene-12.1,LASC014713,smox,30302,maker-000215F-est_gff_StringTie-gene-12.1-mRNA-3,13,3302
maker-000215F-est_gff_StringTie-gene-12.1,LASC014713,smox,30303,maker-000215F-est_gff_StringTie-gene-12.1-mRNA-5,12,3955
maker-000215F-est_gff_StringTie-gene-12.1,LASC014713,smox,30304,maker-000215F-est_gff_StringTie-gene-12.1-mRNA-6,11,3770
maker-000215F-est_gff_StringTie-gene-13.1,LASC014714,LASC014714,30273,maker-000215F-est_gff_StringTie-gene-13.1-mRNA-1,3,241
maker-000215F-augustus-gene-13.1,LASC014715,LASC014715,30305,maker-000215F-augustus-gene-13.1-mRNA-1,3,561
maker-000215F-est_gff_StringTie-gene-14.1,LASC014716,LASC014716,30306,maker-000215F-est_gff_StringTie-gene-14.1-mRNA-1,2,225
augustus_masked-000215F-processed-gene-14.8,LASC014717,LASC014717,30274,augustus_masked-000215F-processed-gene-14.8-mRNA-1,1,1410
maker-000215F-est_gff_StringTie-gene-14.0,LASC014718,cyp12a2_cyp12a5,30275,maker-000215F-est_gff_StringTie-gene-14.0-mRNA-1,10,1760
maker-000215F-est_gff_StringTie-gene-14.0,LASC014718,cyp12a2_cyp12a5,30276,maker-000215F-est_gff_StringTie-gene-14.0-mRNA-2,9,1725
maker-000215F-est_gff_StringTie-gene-14.0,LASC014718,cyp12a2_cyp12a5,30277,maker-000215F-est_gff_StringTie-gene-14.0-mRNA-3,4,995
maker-000215F-augustus-gene-14.5,LASC014719,usp2,30307,maker-000215F-augustus-gene-14.5-mRNA-1,12,2527
maker-000215F-augustus-gene-14.5,LASC014719,usp2,30308,maker-000215F-augustus-gene-14.5-mRNA-2,11,2491
augustus_masked-000377F-processed-gene-0.9,LASC019312,ddx20_3,39696,augustus_masked-000377F-processed-gene-0.9-mRNA-1,1,708
maker-000377F-est_gff_StringTie-gene-0.0,LASC019313,LASC019313,39682,maker-000377F-est_gff_StringTie-gene-0.0-mRNA-1,2,642
maker-000377F-est_gff_StringTie-gene-0.3,LASC019314,LASC019314,39697,maker-000377F-est_gff_StringTie-gene-0.3-mRNA-1,4,1457
maker-000377F-est_gff_StringTie-gene-0.1,LASC019315,LASC019315,39683,maker-000377F-est_gff_StringTie-gene-0.1-mRNA-1,2,372
maker-000377F-est_gff_StringTie-gene-0.2,LASC019316,zswim3,39684,maker-000377F-est_gff_StringTie-gene-0.2-mRNA-1,4,3368
evm-000377F-processed-gene-2.8,LASC019317,ceh-9_2,39698,evm-000377F-processed-gene-2.8-mRNA-1,3,2452
maker-000377F-est_gff_StringTie-gene-1.0,LASC019318,LASC019318,39685,maker-000377F-est_gff_StringTie-gene-1.0-mRNA-1,3,967
augustus_masked-000377F-processed-gene-3.4,LASC019319,slc37a2,39699,augustus_masked-000377F-processed-gene-3.4-mRNA-1,1,1608
maker-000377F-est_gff_StringTie-gene-3.4,LASC019320,nnmt,39700,maker-000377F-est_gff_StringTie-gene-3.4-mRNA-1,4,1651
maker-000377F-est_gff_StringTie-gene-3.1,LASC019321,amt-3,39686,maker-000377F-est_gff_StringTie-gene-3.1-mRNA-1,8,3102
maker-000377F-est_gff_StringTie-gene-3.2,LASC019322,mtmr2_3,39687,maker-000377F-est_gff_StringTie-gene-3.2-mRNA-1,3,274
